OBJECTID,name,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_ANGLE,tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,jumlah_luas_wilayah_(km2),jumlah_kepadatan_(jiwa/km2),jumlah_populasi_(jiwa/km2)
1237,SD Negeri Pluit 01,186,208.4305075,106.7920229,-6.126255843,150.5317272,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,7.71,7469.106187,57587
1238,SMP Remaja Pluit,186,196.8576021,106.7920229,-6.126255843,140.0494598,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,7.71,7469.106187,57587
1239,Yayasan Asih Budi (Satuan Pendidikan : SMPLB - SMKLB),138,1556.865813,106.9244305,-6.21597605,17.62407291,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1240,SD Muhammadiyah 09 Plus,136,2992.307244,106.9119338,-6.214404144,1.253695495,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1241,MI Daarul 'Ulum,107,723.6821688,106.8439294,-6.243102802,28.05691792,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.22,20036.94581,24445
1242,MI Negeri Duren Sawit,136,1803.245166,106.9119338,-6.214404144,-2.562098632,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1243,MI Al Falah,197,1177.280692,106.828078,-6.256971397,-115.4066125,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,1.92,18024.42827,34607
1244,MI Nurul Hidayah,213,921.2332867,106.8371584,-6.241643836,-7.002867481,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.22,20036.94581,24445
1245,Yayasan Raudhatus Sa'adah,213,427.3122842,106.8371584,-6.241643836,35.80659168,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78,29289.57529,22846
1246,MTs Al-Wathoniyah 2,138,3044.4998,106.9244305,-6.21597605,12.40652929,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1247,Yayasan Al Attihad,107,1307.66677,106.8439294,-6.243102802,-160.6308165,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,1.72,14987.76224,25779
1248,SMP Negeri 50,161,324.4800985,106.8666157,-6.268811334,-120.0583698,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,1.52,28020.84708,42592
1249,SD Negeri Duren Sawit 18 Pagi,137,849.0759935,106.9178546,-6.215153002,2.656188497,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1250,Highscope Indonesia,72,1981.014616,106.822112,-6.294661033,93.44544229,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,6.05,10443.76447,63185
1251,SMK Pelayaran Jakarta,224,1249.918739,106.8708211,-6.137587643,-160.9669578,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,1.09,52135.2444,56827
1252,Pusat Kegiatan Belajar Masyarakat 11,47,1035.032291,106.8474699,-6.208848412,-17.10172229,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,0.95,37286.4638,35422
1253,"MI, MTs, MA Al Wathoniyah I",138,1063.094472,106.9244305,-6.21597605,24.41692104,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1254,SD Chandra Kusuma,33,4382.051889,106.8924108,-6.110140162,-102.6473072,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,6.31,8846.415842,55821
1255,SD Negeri Tugu Utara 21 Pagi,121,2969.140639,106.893442,-6.118845447,-88.58532049,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,1.59,55175.08015,87728
1256,SMP Negeri 84 Jakarta,121,2852.578012,106.893442,-6.118845447,-88.21043902,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,1.59,55175.08015,87728
1257,SD Negeri Kalibaru 03,33,4171.78935,106.8924108,-6.110140162,-106.2293574,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,2.47,35922.98338,88730
1258,SDIT Segar Amanah,136,1140.913744,106.9119338,-6.214404144,18.01892211,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1259,SD Negeri Semper Barat 01 Pagi dan 02 Petang,121,3523.132192,106.893442,-6.118845447,-85.20328301,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,1.59,55175.08015,87728
1260,"SD, SMP, SMA Kristen Berkat",135,1234.320105,106.9030039,-6.21358658,-11.69100785,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,4.9,15673.47356,76800
1261,SMP Nurul Falah,34,3549.726211,106.8930815,-6.113897286,-94.44085112,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,3.16,14621.2241,46203
1262,SMP Negeri 195 Jakarta,136,1885.519303,106.9119338,-6.214404144,7.56083229,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1263,"SD Negeri Tugu Utara 17,19 Pagi dan 18,20 petang",121,2875.79031,106.893442,-6.118845447,-87.76704986,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,1.59,55175.08015,87728
1264,"SD II, SMP III, SMA II Budhaya Santo Agustinus",138,577.9478127,106.9244305,-6.21597605,18.81404805,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1265,SD Negeri Semper Barat 05 Pagi,121,3300.654697,106.893442,-6.118845447,-94.99632258,2020,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,1.59,55175.08015,87728
1266,SD Negeri Duren Sawit 08 Pagi,137,3521.837195,106.9178546,-6.215153002,12.26315323,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1267,SD Negeri Cakung Timur 06 Pagi dan SD Negeri Cakung Timur 10 Pagi,141,3693.136141,106.9453213,-6.212536514,-174.2332601,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,9.81,7620.703785,74759
1268,SD Negeri Duren Sawit 13 Pagi,137,3047.350365,106.9178546,-6.215153002,2.964737006,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1269,SD Islam Terpadu Ibnu Sina,137,907.3562621,106.9178546,-6.215153002,-16.13714093,2020,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,16653.9348,75942
1270,SD Negeri Rawajati 07 Pagi,30,785.6195097,106.8657259,-6.261894412,90.44710528,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,1.44,17821.52778,25663
1271,SD Ys.Kamboja,76,1899.987129,106.8302952,-6.274334907,-101.0611464,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,2.9,15904.62059,46123
1272,SD Negeri Pejaten Timur 17 & 18 Pagi,196,1902.889622,106.8297592,-6.262348191,-78.16293567,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,2.68,26990.62838,72335
1273,SD Negeri Pejaten Timur 22 Pagi,161,1261.89405,106.8666157,-6.268811334,73.81542676,2020,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,2.68,26990.62838,72335
