OID_,x,y,fid_1,dist_1,ang_1,fid_2,dist_2,ang_2,fid_3,dist_3,ang_3,fid_4,dist_4,ang_4,fid_5,dist_5,ang_5,fid_6,dist_6,ang_6,fid_7,dist_7,ang_7,fid_8,dist_8,ang_8,fid_9,dist_9,ang_9,fid_0,dist_0,ang_0
556,106.674996140570002,-6.244999966202570,1,18158.508019258733839,63.236099739705764,1,13850.350910594939705,82.763865236534798,1,13564.152144217678142,95.968238005785778,1,15187.913274402222669,61.650190630786923,1,14502.249135140482394,70.939905460370852,1,16686.062148833421816,88.120723870306136,1,22099.194714400247904,90.692010549830997,1,20431.903711694234516,75.667042400856715,1,19807.597303321301297,69.799581145808929,1,8307.052615989452534,83.543882212582162
557,106.684996140302999,-6.244999966202570,1,17177.664113990093028,61.572569994618533,1,12753.295192982322988,82.136490899268225,1,12459.271406831252534,92.387814582529117,1,14223.720242854098615,59.531823076453314,1,13461.141215805240790,69.400414291993428,1,15580.067246947712192,87.986138925481583,1,20992.646802537688927,90.727372564498395,1,19361.657541207085160,74.855204726432035,1,18772.926320047663467,68.632121711287425,1,7208.513246133549728,82.553631977714204
558,106.694996140035997,-6.244999966202570,1,16213.034465518769139,59.709424243021424,1,11658.052967410625570,81.391234767035257,1,11353.692558478871433,92.619344660309153,1,13281.765585948547596,57.109343368754075,1,12431.366931080092399,67.604478899105146,1,14474.170535004677731,87.831070218160392,1,19886.107939963294484,90.766730492064369,1,18295.746949046133523,73.948635086115431,1,17746.948166627826140,67.329145895846423,1,6112.897287620051429,81.208080983265319
559,106.704996139768994,-6.244999966202570,1,15267.692804952966981,57.613170633001481,1,10565.188381284553543,80.491733097894311,1,10248.340167580718116,92.900941742201624,1,12367.131890523653055,54.323007594169020,1,11415.993861720580753,65.486767964036858,1,13368.396519727848499,87.650436787996227,1,18779.579856943073537,90.810790633020659,1,17234.976493202459096,72.930256638907167,1,16731.262202572790557,65.867205530410772,1,5022.118585306718160,79.276788854278124
560,106.714996139502006,-6.244999966202570,1,14345.452779284374628,55.243937445772843,1,9475.524149690862032,79.385148092451502,1,9143.296365738473469,93.250747339451294,1,11486.347544279187787,51.100799199073599,1,10419.233132416789886,62.959951623107720,1,12262.778393471935487,87.437326984182874,1,17673.064578672419884,90.860436158379215,1,16180.357154577710389,71.778791358108336,1,15727.862525382250169,64.217607315931048,1,3940.196534661427449,76.280046072515731
561,106.724996139235003,-6.244999966202570,1,13451.067040281013760,52.554581299998617,1,8390.307381325832466,77.991811645984939,1,8038.688526086007187,93.696857734931669,1,10647.815970993258816,47.357695364121739,1,9446.978101082444482,59.906133301913428,1,11157.362609915409848,87.182093131271955,1,16566.564782003122673,90.916786154789037,1,15133.175092425470211,70.467451806851869,1,14739.258675667952048,62.345065561633518,1,2877.140037491005387,71.044667112194304
562,106.734996138967006,-6.244999966202570,1,12590.472821203884450,49.490096572900896,1,7311.518432351043884,76.186126248054848,1,6934.724707191039670,94.285223131601015,1,9862.320346890999645,42.997196313389018,1,8495.271821151729455,58.373163555842233,1,10052.215665483936391,86.870850356102096,1,15460.083546438523626,90.981280054238610,1,14095.087809577798907,68.962147167433230,1,13768.637875650294518,60.206029141352580,1,1865.484341608907698,59.933194279758382
563,106.744996138700003,-6.244999966202570,1,11771.084150467511790,45.987811221684495,1,6242.490807306852730,73.759032463375533,1,5831.770836846582824,95.096462456882065,1,9143.539517605013316,37.917655450508519,1,7574.657889423172492,54.088028876607424,1,8947.437330104774446,86.482867055445595,1,14353.625301145348203,91.055801033603444,1,13068.262968253722647,67.219007216045853,1,12806.456664739313055,60.064069440656375,1,1044.711746314745596,32.307690325790695
564,106.754996138433000,-6.244999966202570,1,11002.111379440948440,41.979209932346876,1,5189.260845047157090,70.338541667318694,1,4730.533506069526084,96.285997724268569,1,8508.398369348560664,32.027245035536495,1,6709.850744062249760,48.535607766267574,1,7843.183481247529926,85.985759047092728,1,13247.195917925793765,91.142861293374054,1,12055.578822803265211,65.180947299430073,1,11841.277253114012638,61.635829861560424,1,882.833932856141587,-10.300050567638310
565,106.764996138165998,-6.244999966202570,1,10294.857966480627510,37.394722609669103,1,4162.895707934408165,65.461270542045497,1,3632.341990107095171,98.064431012195783,1,7976.900656958268883,25.271674190912545,1,5871.670199271392448,51.807102567099420,1,6739.711649390088496,85.325985251235494,1,12140.803036573017380,91.245888611541375,1,11060.919786186937927,62.772916103884221,1,10873.796178729982785,59.685685349285983,1,724.423676336363542,-13.469362377437053
566,106.774996137898995,-6.244999966202570,1,9662.885758902864836,32.173268346753964,1,3189.153426654485884,57.296955612128009,1,2536.132872304602188,97.820585573366969,1,7570.906154160802544,17.674981087895087,1,4988.158201939622813,55.379176956597050,1,5637.481241457048782,84.408264359133625,1,11034.457781287039325,91.369685094279816,1,10089.618276889248591,59.895423743114691,1,9928.843007211287841,57.167667207167135,1,704.988737611004012,113.493583930065924
567,106.784996137632007,-6.244999966202570,1,9121.854895189673698,26.278201639198706,1,2335.769247453470143,42.464313019861791,1,1439.791359540955227,97.819497470973118,1,7311.352168112218351,9.382153301906449,1,4071.030727166710221,55.466936256608719,1,4537.397053154223613,83.045303362499837,1,9928.176074161579891,91.521192570812261,1,9149.116467220801496,56.416087052607828,1,9018.968953426257940,53.352043579589683,1,291.434559944489422,-72.186219596943175
568,106.794996137365004,-6.244999966202570,1,8686.753491350267723,19.977005853320563,1,1779.444050934371035,15.960702393168662,1,339.349147891631219,89.817082737987960,1,7214.062357946781958,0.676039339752077,1,3164.795036954968964,56.663911944552531,1,3441.517933041425749,80.812657321608100,1,8821.981933244698666,91.710833326238401,1,8249.954753645057281,52.159713129549317,1,8157.890539258810350,48.706569118018564,1,386.160937590933997,-35.030981947848012
569,106.804996137098001,-6.244999966202570,1,8373.531699968070825,12.840966787469386,1,1792.196535043676249,-17.749223727734421,1,755.140013792243963,-89.564972052908942,1,7285.540147960446120,-8.061159422427478,1,2252.696871767451739,52.670434607591247,1,2355.719422724127071,76.509863139074028,1,7715.912752172159344,91.955003100753856,1,7407.203100316891323,46.899967273616532,1,7362.673459994155564,43.270167786430598,1,288.452846122833819,-53.021991437559095
570,106.814996136830999,-6.244999966202570,1,8191.852365414431006,5.822027928578819,1,2376.103166540519396,-44.081811925117378,1,1838.279044454273617,-81.050171038646539,1,7520.975297072589456,-16.439217697191090,1,1475.897910904731816,34.428271639272211,1,1305.403371582333648,65.102474724517435,1,6610.031427202929081,92.281063532566293,1,6642.343289241076491,40.594478521493109,1,6608.743013777312626,40.619040916638099,1,625.374900519700304,-0.710836404326035
571,106.824996136563996,-6.244999966202570,1,8154.268283134712874,-1.938380729306953,1,2925.839236918239749,-25.176099968640635,1,2936.490538840778754,-84.412077060521455,1,7905.427703361802742,-23.957836839951462,1,878.503431633780679,32.860053938569912,1,555.011330196107679,8.020445198480409,1,5504.451184683523934,92.738342541245842,1,5981.582916093667336,32.517596252741654,1,5947.917551785080832,32.499146158988658,1,69.004686018220880,36.682918674857873
572,106.834996136296994,-6.244999966202570,1,8266.035969866570667,-9.628724498821441,1,3518.464397915692643,-37.989080784822477,1,4039.302812232413999,-85.941674417627709,1,8408.441215513781572,-29.602628930588750,1,409.188977499375937,13.530832724135827,1,1151.664074475561620,-61.515486203420657,1,4399.399129874087521,93.425679888947016,1,5466.939587360880978,22.688617761546620,1,5434.100247040363683,22.608131209302929,1,723.201233275974460,-42.957168712260106
573,106.844996136030005,-6.244999966202570,1,8521.280643688331111,-16.985994287436970,1,4278.997959246444225,-49.036638900161037,1,5143.757668642776480,-86.815061148142902,1,8814.527826964418637,-19.128290491333775,1,155.222404274865568,4.282011005545933,1,1955.551660408991665,-48.436661296943491,1,3295.406327264444826,94.574181586855929,1,5142.470807410421912,11.235782037439595,1,5111.814739473915324,11.078832711134151,1,1684.762143579420126,-71.690615036259629
574,106.854996135763002,-6.244999966202570,1,8907.677061438273086,-23.810721887632234,1,5165.850594336297945,-57.110834604315222,1,6248.984178941700520,-87.379792257109273,1,9236.529206013152361,-25.628901771606614,1,175.250649558338523,1.088778480163657,1,2856.072856364022755,-60.554368689237627,1,2194.072591781040501,96.878089515129048,1,5045.004217503545078,-1.189539371238990,1,5018.100957413479591,-1.421030571570001,1,1537.879755748050684,83.131202228445247
575,106.864996135496000,-6.244999966202570,1,9409.081255839384539,-29.988908590223673,1,6111.142393101968082,-55.215348748129870,1,7354.634356831351397,-87.774919725717254,1,9762.813450797604673,-31.258071485435881,1,160.998412199569742,14.159349768817998,1,3850.794026104235400,-67.009232469281642,1,1103.389311162831746,103.774861906086798,1,5187.351234760090847,-13.505667129528273,1,5165.414512603196272,-13.789127324424937,1,458.702254311314562,66.358824504175701
576,106.874996135228997,-6.244999966202570,1,10008.222818580357853,-35.485554311303041,1,7045.067582713743832,-58.815590318631642,1,8460.542282765884011,-88.066903301902244,1,10380.242612209771323,-36.487971529479218,1,185.583411670239542,-154.306376985240320,1,4888.673208505440925,-72.082632166108780,1,70.057862968071476,113.869007697750845,1,5551.093777830235922,-24.683767024927409,1,5534.542423258346389,-24.987451971452529,1,362.397739228223145,-168.244679745274539
577,106.884996134961995,-6.244999966202570,1,10688.678662628481106,-40.322558009376550,1,8012.318377181672076,-62.917671777503891,1,9566.618497052817474,-88.291500070002954,1,11074.112548655390128,-41.097227301489326,1,1136.951803180924344,-103.713712244693312,1,5947.179217085313212,-74.480375307441918,1,856.843416036498979,-67.331845496624794,1,5912.890738059931209,-10.581278012226759,1,6085.252290032978635,-34.476047089313781,1,1201.229788442331937,-107.628155558147739
578,106.894996134693997,-6.244999966202570,1,11434.813551915869539,-44.378324051304311,1,9001.453001257226788,-64.406417863653161,1,10672.810677815865347,-88.469654804057740,1,11830.981473470033961,-45.140347506970180,1,2227.539144700827364,-96.950781571996885,1,7018.561120879297960,-76.439674768524355,1,1916.805241462055847,-78.883090547084791,1,6212.098338572942339,-20.667539831033643,1,6773.397513819928463,-42.217418996604131,1,2280.652934523407566,-99.179057473258709
579,106.904996134426995,-6.244999966202570,1,12234.385989416225129,-48.086124355240784,1,10010.074074953618037,-66.723991441938253,1,11771.520573538258759,-81.500257690629724,1,12624.743550095743558,-47.395699016306580,1,3328.732848919990829,-94.645953417719468,1,8098.504771018800056,-78.276725091306758,1,3009.466986371944586,-82.222132053369222,1,6683.380136000688253,-29.580967653248802,1,7561.548381120328486,-48.440784798208924,1,3377.729879752016586,-96.184152363429106
580,106.914996134160006,-6.244999966202570,1,13078.801799640164973,-51.327393950902383,1,11035.311821136723665,-68.996090557203885,1,12867.039846202969784,-82.229661999466117,1,13460.145061575894943,-50.587151833366690,1,4432.635315382070985,-93.488208701242982,1,9184.443813313875580,-79.495566485648027,1,4108.650489867264696,-84.312016850476624,1,7293.455348194618637,-37.164473676052424,1,8421.674287713443846,-53.442745438380136,1,4479.508705471969733,-94.660137500180312
581,106.924996133893004,-6.244999966202570,1,13959.925756188105879,-54.167736444308524,1,12074.935587752268475,-70.879590257528676,1,13964.314440658890817,-82.844609661933021,1,14332.358167509866689,-53.398100802826981,1,5537.626795644045160,-92.792521956717323,1,10274.513112898654072,-80.621737437766654,1,5210.099883486287581,-83.725109046738254,1,8010.675870443817985,-43.485912687502527,1,9332.044081722175179,-57.286552030123723,1,5583.206481214187079,-93.738422442604971
582,106.934996133626001,-6.244999966202570,1,14871.234391982941816,-56.665565425424738,1,13125.527431425620307,-72.463149058019070,1,15062.960757559107151,-83.369985025568610,1,15235.061745399416395,-55.881412779785094,1,6643.163887889805665,-92.328513980420851,1,11367.674170294851137,-81.439910929346169,1,6311.262921942954563,-84.824226186269328,1,8808.909182971425253,-48.716577883365701,1,10280.563200176726241,-60.622622106938081,1,6635.152232161666689,-29.115531176976880
583,106.944996133358998,-6.244999966202570,1,15807.508000291127246,-58.871357365582938,1,14184.013285459030158,-73.613127219586062,1,16162.698963804201412,-83.823973235080700,1,16163.147876136801642,-58.083355362878500,1,7749.012960432889486,-91.997080024052920,1,12463.069340631869636,-82.198223330622625,1,7414.056473254758203,-85.596749353556476,1,9668.109871063070386,-53.048735857848413,1,11257.992468586113318,-63.387581222456404,1,7232.957761167323952,-36.420567727871273
584,106.954996133091996,-6.244999966202570,1,16764.564514675024839,-60.827993433215731,1,15248.892331758994260,-74.787328160887881,1,17263.320586886689853,-84.220165033492123,1,17112.487402439623111,-60.043680513623123,1,8855.057310034251714,-91.748570993390373,1,13560.292210009480186,-82.834003590780242,1,8517.847437812391945,-86.169280229969587,1,10573.425817872614061,-56.656971422435419,1,12257.417961214072420,-65.706433417334495,1,7940.074432754422560,-42.860925097252725
585,106.964996132824993,-6.244999966202570,1,17739.040338827362575,-62.571568554565388,1,16319.333386725431410,-75.807943143254604,1,18364.666703540780873,-84.568917018481528,1,18079.732605369244993,-61.796185573212036,1,9961.231815127790469,-91.555372606773958,1,14658.932288473981316,-83.374624266226945,1,9622.292503768499955,-86.610541848273257,1,11513.984308809313006,-59.686245506274794,1,13273.872068129243416,-67.673057357530766,1,8730.601494952577923,-48.193064476123538
586,106.974996132558005,-6.244999966202570,1,18728.216559375283396,-64.132338928775951,1,17394.267230646360986,-76.569929126735786,1,19466.614346620051947,-84.878257240017177,1,19062.157989135874232,-63.369452869465242,1,11067.497449091286398,-91.400904253645095,1,15758.693170118785929,-83.839900215635851,1,10727.189638675767128,-86.961033163159357,1,12481.820856104968698,-62.252107096938822,1,14303.724977396263057,-69.358323616968846,1,9583.920876556418079,-52.608717747020663
587,106.984996132291002,-6.244999966202570,1,19729.882144508133933,-65.535641218987365,1,18472.396160261439945,-77.360951368591330,1,20569.066728906404023,-85.154503215615151,1,20057.532984710825986,-64.787605884169324,1,12173.829257662428063,-91.274609504974123,1,16859.355410926320474,-84.244519811323201,1,11832.412091289781529,-87.246158821033404,1,13471.057214975857278,-64.445081823858388,1,15344.278982802377868,-70.816216733853580,1,10484.356411175180256,-56.223419551367130
